ID,SMILES,BBB,Nodes,Edges
1294,CCCCC(=O)OC3(CCC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO ,1,33,72
1295,CNCCSC2=Cc1ccccc1Oc3ccc(F)cc23 ,1,21,46
1296,CC5(C)OC4CC3C2CC(F)C1=CC(=O)CCC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,1,31,70
1297,FC(F)(F)COC=C ,1,8,14
1298,Fc1ccc(cc1)N2CNC(=O)C24CCN(CCCC(=O)c3ccc(F)cc3)CC4 ,1,30,66
1299,Fc1ccccc1C3=NCC(=O)N(CC2CC2)c4ccc(Cl)cc34 ,1,24,54
1300,CC(Cc1ccccc1)N(C)Cc2ccco2 ,1,17,36
1301,COc2ccc3CN(C)CCC14C=CC(O)CC1Oc2c34 ,1,21,48
1302,CN(C)CCC(C1CCCCC1)c2ccccc2 ,1,18,38
1303,Nc2nc1n(COC(CO)CO)cnc1c(=O)[nH]2 ,1,18,38
1304,CCC1(CCC(=O)NC1=O)c2ccccc2 ,1,16,34
1305,NC(=N)NCCCOc1ccccc1 ,1,14,28
1306,FC(F)(F)CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,1,24,52
1307,CC4CC3C2CC(F)C1=CC(=O)C(=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CO)Cl ,1,30,66
1308,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)cc3 ,1,26,56
1309,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2 ,1,18,38
1310,CN1CCC(CC1)OC3c2ccccc2CCc4ccccc34 ,1,23,52
1311,CN2C(=O)NC(=O)C(C)(C1=CCCCC1)C2=O ,1,17,36
1312,CN1CCCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3 ,1,22,48
1313,OCCN4CCCN(CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F)CC4 ,1,31,68
1314,COc1ccc2CC5C3CCC(=O)C4Oc1c2C34CCN5C ,1,22,52
1315,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C ,1,29,64
1316,CCCC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)COC(=O)CC ,1,35,76
1317,CCCC(=O)OC3(CCC4C2CCC1=CC(=O)CCC1(C)C2C(O)CC34C)C(=O)CO ,1,31,68
1318,CN2CCC14C3CCC(=O)C1Oc5c(O)ccc(CC23)c45 ,1,21,50
1319,CCOC(=O)C1(CCN(C)CC1)c2cccc(O)c2 ,1,19,40
1320,CCC(O)(COC(N)=O)c1ccccc1 ,1,15,30
1321,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3 ,1,26,56
1322,CCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC34C)C(=O)COC(C)=O ,1,36,78
1323,CCC1(NCC(=O)NC1=O)c2ccccc2 ,1,16,34
1324,CN(C)CCCN2c1ccccc1CCc3ccccc23 ,1,21,46
1325,C1CC(CCN1)CCc2c[nH]c3ccccc23 ,1,17,38
1326,CN(C)CC#CC=C2c1ccccc1C=Cc3ccccc23 ,1,22,48
1327,CN(C)CCCn2c1CCCCCCc1c3ccccc23 ,1,21,46
1328,CC(C)NNC(=O)c1ccncc1 ,1,13,26
1329,FC(F)OC(Cl)C(F)(F)F ,1,10,18
1330,CCC(=O)C(C(C)CN(C)C)(c1ccccc1)c2ccccc2 ,1,23,48
1331,CC13CCC(=O)C=C1C=CC4C2CC(=C)C(O)(C(=O)CO)C2(C)CC(O)C34 ,1,27,60
1332,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc12,1,22,48
1333,CN(C)CCCN1c2ccccc2CC(=O)c2ccccc12,1,22,48
1334,Oc4cccc5CC2C1CCC(=O)CC1(CCN2CC3CC3)c45 ,1,23,54
1335,COc3ccc2Sc1ccccc1N(CC(C)CN(C)C)c2c3 ,1,23,50
1336,CNCC(O)CC13CCC(c2ccccc12)c4ccccc34 ,1,22,50
1337,CCOC1CCN(C1)C(=O)c4cc(c2ccccc2)c(=O)n5CCc3ccc(Cl)cc3c45 ,1,32,72
1338,C1CC(CCN1)OCc3ccc2ccccc2c3 ,1,18,40
1339,CN1C(CCCC1CC(=O)c2ccccc2)CC(O)c3ccccc3 ,1,25,54
1340,OC1CCN(CC1)c2ccc(nn2)c3ccccc3Cl ,1,20,44
1341,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O ,1,21,46
1342,Clc1ccc(nn1)N2CCN(CC2)CC=Cc3ccccc3 ,1,22,48
1343,ClC(=Cn1cncn1)c2ccc(Cl)cc2Cl ,1,16,34
1344,CN3CC2Cc1ccc(Cl)cc1C(C2C3)c4ccccc4 ,1,21,48
1345,CNCCCC13CCC(c2ccccc12)c4ccccc34,1,21,48
1346,CN1CCC3=C(CC1)c2ccccc2Oc4ccccc34 ,1,21,48
1347,CC(C)Oc1ccccc1N2CCN(CC2)Cc3cccc(c3)C(=O)N4CCCCC4 ,1,31,68
1348,CN(C)CC(Oc1ccccc1)Oc2ccccc2 ,1,19,40
1349,COc3ccc(CCN1CCN(CC1)c2ccccc2Cl)cc3OC ,1,25,54
1350,CN2C(=O)CN=C(C1=CCCCC1)c3cc(ccc23)N(=O)=O ,1,22,48
1351,CCC1(NC(=O)N(C)C1=O)c2ccccc2 ,1,16,34
1352,CCC1(C(=O)NC(=O)N(C)C1=O)c1ccccc1,1,18,38
1353,Cc3cc(CCN1CCN(CC1)c2cccc(Cl)c2)n[nH]3 ,1,21,46
1354,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(=O)CC3(C)C4(O)C(=O)CO ,1,27,60
1355,CCCC(C)(COC(N)=O)COC(N)=O ,1,15,28
1356,COCC3CN=C(c1ccccc1Cl)c2cc(Br)ccc2N3C ,1,23,50
1357,CC(N(C)C)C(=O)c1ccccc1 ,1,13,26
1358,CNC2Cc1ccccc1N(C)c3ccccc23 ,1,18,40
1359,Cc2cc(C)cc(OCC1CNC(=O)O1)c2 ,1,16,34
1360,CC2C3Cc1ccc(O)cc1C2(C)CCN3C ,1,17,38
1361,CCC1(N(C)C(=O)NC1=O)c1ccccc1,1,16,34
1362,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2 ,1,23,48
1363,Cc1ccccc1n3c(C)nc2ccccc2c3=O ,1,19,42
1364,CC1(C)NC(=O)C(O1)C=Cc2ccccc2 ,1,16,34
1365,CSc3ccc2Sc1ccccc1N(CC(C)CN(C)C)c2c3 ,1,23,50
1366,COc3ccc2Sc1ccccc1N(CCCN(C)C)c2c3 ,1,22,48
1367,CN1C(=O)CC(C)(C1=O)c1ccccc1,1,15,32
1368,COC(=O)C(C1CCCCN1)c2ccccc2 ,1,17,36
1369,CC3CC2C1CCC(O)(C(=O)CO)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34 ,1,27,60
1370,CCC(=O)OC3(CCC4C2CC(C)C1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)COC(C)=O ,1,34,74
1371,CC3CC2C1CCC(O)(C(=O)COC(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34 ,1,30,66
1372,CCC1(CC)C(=O)NCC(C)C1=O ,1,13,26
1373,CSc1ccc2c(c1)C(Cc1ccccc1S2)N1CCN(C)CC1,1,24,54
1374,COC(=O)c1cncn1C(C)c2ccccc2 ,1,17,36
1375,CC(N)COc1c(C)cccc1C ,1,13,26
1376,CNCCCN2Cc1ccccc1Cc3ccccc23 ,1,20,44
1377,Cc3ncc4CN=C(c1ccccc1F)c2cc(Cl)ccc2n34 ,1,23,52
1378,Fc1ccc(cc1)C(=O)C4CCN(CCCn2c(=O)[nH]c3cc(Cl)ccc23)CC4 ,1,29,64
1379,COc4cc3[nH]c(C)c(CCN1CCN(CC1)c2ccccc2OC)c3cc4OC ,1,30,66
1380,CCN(CC)C(=O)C1(CC1CN)c2ccccc2 ,1,18,38
1381,COc4ccc3c(C2CCN(CCCC(=O)c1ccc(F)cc1)CC2)c(C)[nH]c3c4 ,1,30,66
1382,O=C(N(C1CCN(CC1)CCc2ccccc2)c3cnccn3)c4ccco4 ,1,28,62
1383,Cc1nccnc1N2CCCCC2 ,1,13,28
1384,NCC(CCc1ccc(F)cc1)=CF ,1,14,28
1385,CCc2c(C)[nH]c3CCC(CN1CCOCC1)C(=O)c23 ,1,20,44
1386,CN(C)CCC2(CCc1ccccc1C2=O)c3ccccc3 ,1,22,48
1387,Oc1ccc2CC4N(CCC35C(Oc1c23)C(=O)CCC45O)CC=C ,1,24,56
1388,C5CC(CN1CCC(C1)c2ccccc2)c4ccc3OCOc3c4C5 ,1,25,58
1389,CC1CN(C)CC2Cc3c(OC12O)ccc4ccccc34 ,1,21,48
1390,CC(C)(C)CC1(CC=C)C(=O)NC(=O)NC1=O ,1,17,34
1391,NCC2CN(Cc1ccccc1)C(=O)C2 ,1,15,32
1392,CN3CCOC(c1ccccc1)c2ccccc2C3 ,1,19,42
1393,CNc1cc(OC)c(cc1Cl)C(=O)NC3CCN(Cc2ccccc2)C3C ,1,27,58
1394,COc3cc2CC(=NN=C(c1ccc(N)cc1)c2cc3OC)C ,1,23,50
1395,COc2ccc3CC6C4CCC(OC(=O)c1cccnc1)C5Oc2c3C45CCN6C ,1,30,70
1396,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O ,1,21,46
1397,Fc1ccc(cc1)C(=O)CCCN3CC2CCC(CC2)C3 ,1,21,46
1398,COc1ccc2CC4NCCC35C(Oc1c23)C(O)C=CC45 ,1,21,50
1399,CCC(=O)C(CCN(C)C)(c1ccccc1)c2ccccc2 ,1,22,46
1400,COCC(=O)N(C1CCN(CC1)CCc2ccccc2)c3ccccc3F ,1,27,58
1401,CN2CCc1cc(Cl)c(O)cc1C(C2)c3cccc4CCOc34 ,1,23,52
1402,CN1CCN(CC1)C3=Nc2ccccc2Nc4sc(C)cc34 ,1,22,50
1403,OCCN4CCN(CCCN2c1ccccc1C=Cc3ccccc23)CC4 ,1,27,60
1404,FC(F)(F)c5ccc4Sc1ccccc1N(CCCN3CCN(CCC2OCCCO2)CC3)c4c5 ,1,35,78
1405,CCCC1OC1(CC)C(N)=O ,1,11,22
1406,CC3CN2CC(=O)Nc1ccc(Cl)cc1C2(O3)c4ccccc4 ,1,23,52
1407,Oc4ccc3CC1N(CCC2(CCCCC12O)c3c4)CC5CC5 ,1,23,54
1408,CC(CN(C)C)CN2c1ccccc1S(=O)(=O)c3ccccc23 ,1,23,50
1409,COc4cc3[nH]c(C)c(CCN1CCN(CC1)c2ccccc2)c3cc4OC ,1,28,62
1410,COc4ccc3Sc1ccccc1N(CCC2CCCCN2C)c3c4 ,1,25,56
1411,CC(=O)Nc1ccc(O)cc1 ,1,11,22
1412,CCC1(C)OC(=O)N(C)C1=O ,1,11,22
1413,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O)C(=O)CO ,1,28,62
1414,CCC(=O)Nc1ccc(O)cc1 ,1,12,24
1415,NC(=O)CN1C(=O)COc2ccccc12 ,1,15,32
1416,CN1CCCC(C1)CN3c2ccccc2Sc4ccccc34 ,1,22,50
1417,Nc2nc1n(CCC(CO)CO)cnc1c(=O)[nH]2 ,1,18,38
1418,CC(C)CCNCC2COc1ccccc1O2 ,1,17,36
1419,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O ,1,16,32
1420,C1CCn2nnnc2CC1,1,10,22
1421,OC4CCN(CCCN2c1ccccc1Sc3ccc(C#N)cc23)CC4 ,1,26,58
1422,COc4ccc3Sc1ccccc1N(CC(C)CN2CCC(O)CC2)c3c4 ,1,27,60
1423,OC(CN1CCCCC1)c2cc(on2)c3ccccc3 ,1,20,44
1424,CN1CCN(CC1)C3=Nc2ccccc2Cc4ccccc34 ,1,22,50
1425,CC(=O)OC(C1CCCCN1)c2ccccc2 ,1,17,36
1426,CC(C)(O)C(C)(O)c1ccc(Cl)cc1 ,1,14,28
1427,C1CCN(CC1)C2(CCCCC2)c3ccccc3 ,1,18,40
1428,CC1C(OCCN1C)c2ccccc2 ,1,14,30
1429,NNCCc1ccccc1 ,1,10,20
1430,CC(Cc1ccccc1)NN ,1,11,22
1431,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 ,1,17,36
1432,Oc5ccc4CC2C1CCCCC1(CCN2CCc3ccccc3)c4c5 ,1,26,60
1433,NC(=O)OCCCc1ccccc1 ,1,13,26
1434,CN1CCC(CC1)=C3c2ccccc2Sc4ccccc34 ,1,21,48
1435,CCOC(=O)C2(CCN(CCCNc1ccccc1)CC2)c3ccccc3 ,1,27,58
1436,Clc3ccc2N(CC#C)C(=O)CN=C(c1ccccc1)c2c3 ,1,22,48
1437,OCCN4CCN(CCC=C2c1ccccc1COc3ccc(Cl)cc23)CC4 ,1,28,62
1438,CN(C)S(=O)(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4 ,1,32,70
1439,OC(C1CCCCN1)(c2ccccc2)c3ccccc3 ,1,20,44
1440,C4Oc3ccc(CN1CCN(CC1)c2ncccn2)cc3O4 ,1,22,50
1441,CN1CCC(CC1)=C3c2ccccc2CCc4sccc34 ,1,21,48
1442,Clc4ccc3N(CC1CC1)C(=O)CN=C(c2ccccc2)c3c4 ,1,23,52
1443,CN(C)CCCN2Cc1ccccc1Cc3ccccc23 ,1,21,46
1444,CC13C=CC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34 ,1,26,58
1445,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,1,29,64
1446,CC34CC(O)C1C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)COC(=O)CCC(O)=O ,1,33,72
1447,CCCCC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)CO ,1,32,70
1448,CC(=O)C3CCC4C2CCC1CC(O)CCC1(C)C2CCC34C,1,23,52
1449,Cc2c1C(=NCC(=O)Nc1cn2C)c3ccccc3 ,1,19,42
1450,COc1ccc(C#N)cc1C(=O)NCCN2CCC(CC2)C(=O)c3ccc(F)cc3 ,1,30,64
1451,CCC1(C(=O)NCNC1=O)c2ccccc2 ,1,16,34
1452,CCC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC(F)C2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,1,36,80
1453,CCCNC(=O)N1CC(OC1=O)c2ccccc2 ,1,18,38
1454,CN(C)CCCN2c1ccccc1Sc3ccccc23 ,1,20,44
1455,CC(CN2c1ccccc1Sc3ccccc23)N(C)C ,1,20,44
1456,CCC(=O)c3ccc2Sc1ccccc1N(CC(C)N(C)C)c2c3 ,1,24,52
1457,CCCOC(=O)c1cncn1C(C)c2ccccc2 ,1,19,40
1458,CCCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,1,24,50
1459,CN(C)CCCN2c1ccccc1Sc3cccnc23 ,1,20,44
1460,CNCCCC2c1ccccc1C=Cc3ccccc23 ,1,20,44
1461,CCC1(CC)C(=O)NC=CC1=O ,1,12,24
1462,CCCC(N1CCCC1)C(=O)c2ccc(C)cc2 ,1,18,38
1463,Fc1ccccc1C2=NCC(=S)N(CC(F)(F)F)c3ccc(Cl)cc23 ,1,25,54
1464,C1CN2CCC1C(C2)N4c3ccccc3CCc5ccccc45 ,1,23,54
1465,CN1C(=O)CSC1=CC(=O)Nc2c(C)cccc2Cl ,1,19,40
1466,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)n[nH]c23 ,1,20,44
1467,CCOc1ccccc1OC(C2CNCCO2)c3ccccc3 ,1,23,50
1468,CCN1CCCC1CNC(=O)c2c(OC)ccc(Br)c2OC ,1,22,46
1469,O=C3N(CCCN1CCN(CC1)c2ncccn2)S(=O)(=O)c4ccccc34 ,1,27,60
1470,CN1CCN(CC1)C3=Cc2cc(Cl)ccc2C(=CC#N)c4ccccc34 ,1,26,58
1471,Nc2nc1ccc(OC(F)(F)F)cc1s2 ,1,15,32
1472,COC(F)(F)C(F)Br ,1,8,14
1473,COc1cc(cc(OC)c1OC)C(=O)C=CN2CC=CC2 ,1,21,44
1474,O=C1CCC2CCC(=O)N12 ,1,10,22
1475,Cc4cccc(C=NN1CCN(CC1)C(c2ccccc2)c3ccccc3)n4 ,1,28,62
1476,NC(=O)c2cn(Cc1c(F)cccc1F)nn2 ,1,17,36
1477,CN(C1CCN(CC1)CC(O)COc2ccc(F)cc2)c4nc3ccccc3s4 ,1,29,64
1478,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,1,17,34
1479,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2 ,1,21,44
1480,CNC2CCC(c1ccc(Cl)c(Cl)c1)c3ccccc23 ,1,20,44
1481,Cc2nc1SCCn1c(=O)c2CCN3CCC(CC3)C(=O)c4ccc(F)cc4 ,1,28,62
1482,CN1CCN(CC1)c2ncc(c(N)n2)c3cc(Cl)cc(Cl)c3Cl ,1,23,50
1483,Clc1ccc(cc1)C3C2CCC(C2)C34CCC(=N4)N5CCOCC5 ,1,24,56
1484,O=C2NCN(c1ccccc1)C23CCN(CC3)CC5COc4ccccc4O5 ,1,28,64
1485,CCC(=O)N(c1ccccc1)C3(CCN(CCc2cccs2)CC3)COC ,1,27,58
1486,CN2C(=S)CN=C(c1ccccc1)c3cc(Cl)ccc23 ,1,20,44
1487,Cc2cc(NS(=O)(=O)c1ccc(N)cc1)no2 ,1,17,36
1488,CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC ,1,14,26
1489,CN1CCCCC1CCN3c2ccccc2Sc4ccc(cc34)S(C)(=O)=O ,1,27,60
1490,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(N)(=O)=O ,1,23,48
1491,O=C1NCCCC1N3C(=O)c2ccccc2S3(=O)=O ,1,19,42
1492,C3CCN2CC4c1ccccc1CCc5cccc(C2C3)c45 ,1,22,52
1493,CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O ,1,16,32
1494,CN2C(=O)C(O)N=C(c1ccccc1)c3cc(Cl)ccc23 ,1,21,46
1495,CN1CCN(CC1)C3=Nc2cscc2C(=CC#N)c4cscc34 ,1,23,52
1496,C1COC(CN1)COc2ccccc2Cc3cccs3 ,1,20,44
1497,CN2C(=O)CN=C(C1=CCCCC1)c3cc(Cl)ccc23 ,1,20,44
1498,CCCC(CC)C1(CC)C(=O)NC(=S)NC1=O ,1,17,34
1499,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O ,1,22,44
1500,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SC ,1,33,72
1501,CN(C)CCCN2c1ccccc1C=Cc3sccc23 ,1,20,44
1502,CCN4CCc3[nH]c2cc(F)c1scc(C)c1c2c3C4 ,1,20,46
1503,CCNC1(CCCCC1=O)c2cccs2 ,1,15,32
1504,CSC(=O)C3(O)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C ,1,28,62
1505,CCCC1(C)COB(OC1)c2ccc(C)cc2 ,1,17,36
1506,Cc1cccc(c1)N2CC(CO)OC2=O ,1,15,32
1507,CNCCC(Oc1ccccc1C)c2ccccc2 ,1,19,40
1508,Cc1ccccc1N3CCN(CCCOc2ccccn2)CC3 ,1,23,50
1509,COc1cc2c(cc1OC)C(CN(C)CC2)c1ccccc1,1,22,48
1510,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,1,31,70
1511,CC(=O)OCC(=O)C3(O)C(CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)OC(C)=O ,1,34,74
1512,CC(C)(C)CC(=O)OCC(=O)C14OC(C)(C)OC1CC5C3CC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C ,1,37,82
1513,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Cl)ccc2n34 ,1,23,52
1514,Oc1ccc(NC(=O)C(Cl)(Cl)Cl)cc1 ,1,14,28
1515,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(ccc23)C(F)(F)F ,1,24,52
1516,CC(CN(C)C)CN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,1,25,54
1517,CN4CCN(CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F)CC4 ,1,28,62
1518,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3cccc(c3)C(F)(F)F ,1,29,62
1519,CN(C)CCCN2c1ccccc1Sc3ccc(cc23)C(F)(F)F ,1,24,52
1520,CN1C(=O)OC(C)(C)C1=O ,1,10,20
1521,COc2cc(Cc1cnc(N)nc1N)cc(OC)c2OC,1,21,44
1522,CC(CN(C)C)CN2c1ccccc1CCc3ccccc23 ,1,22,48
1523,COc4cccc(C(=O)NC1CC2CCC(C1)N2Cc3ccccc3)c4OC ,1,28,62
1524,CN2C(CO)CN=C(c1ccccc1Cl)c3cc(Cl)ccc23 ,1,22,48
1525,CCCCNC(=O)OCC(C)(CCC)COC(N)=O ,1,19,36
1526,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)CCl ,1,29,64
1527,CCC(CC)(CC=C)C(N)=O ,1,11,20
1528,CCC(C)C(CC)C(N)=O ,1,10,18
1529,COC3OC2OC4(CN1CCCCC1)C(O)CC(C2C)C34 ,1,21,48
1530,CCCC(CCC)C(N)=O ,1,10,18
1531,CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O ,1,16,32
1532,CCCC(C)C1(C=C)C(=O)NC(=O)NC1=O ,1,16,32
1533,CCCCCCOc1nsnc1C2=CCCN(C)C2 ,1,19,40
1534,CCN(C(C)=O)c1cccc(c1)c2ccnc3c(C#N)cnn23 ,1,23,50
1535,CN(C)CC=C(c1ccc(Br)cc1)c2cccnc2 ,1,19,40
1536,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)c3ccc(C)cc3,1,23,50
1537,CN2C(=O)CC(=O)N(c1ccccc1)c3c(C)nn(C)c23 ,1,21,46
1538,Cc2nn(C)c3NCCN=C(c1cccc(Cl)c1)c23 ,1,19,42
1539,CC(C)(C)C(=O)OCOC(=O)C1N3C(SC1(C)C)C(N=CN2CCCCCC2)C3=O,0,30,64
1540,CN(C)C4C3CC2Cc1ccc(N)c(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,0,31,68
1541,CC3(C)SC2C(NC(=O)C(N)c1ccc(O)cc1)C(=O)N2C3C(O)=O ,0,25,54
1542,CC3(C)SC2C(NC(=O)C(N)c1ccccc1)C(=O)N2C3C(O)=O ,0,24,52
1543,CC(=O)C5(N)CC(OC1CC(O)C(O)CO1)c4c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c4C5 ,0,35,78
1544,NCCC(O)CNC2CC(N)C(OC1OC(CN)C(O)C(O)C1O)C(O)C2OC3OC(CO)C(O)C(N)C3O ,0,39,82
1545,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccccc2)C3=O)C(=O)OCC(=O)OC(C)(C)C ,0,32,68
1546,CC(=O)OCC1=C(N3C(SC1)C(NC(=O)Cc2ccccc2)C3=O)C(O)=O ,0,27,58
1547,Cc4nnc(SCC1=C(N3C(SC1)C(NC(=O)Cn2cnnn2)C3=O)C(O)=O)s4 ,0,29,64
1548,CCC=C(C(=O)NC2C1SCC(=C(N1C2=O)C(O)=O)COC(N)=O)c3csc(N)n3 ,0,30,64
1549,CC1=C(N3C(SC1)C(NC(=O)C(N)c2ccc(O)c(Cl)c2)C3=O)C(O)=O ,0,26,56
1550,CC(=O)OCC1=C(N4C(SC1)C(NC(=O)c2c(C)onc2c3ccccc3Cl)C4=O)C(O)=O ,0,33,72
1551,COC3(NC(=O)Cc1cccs1)C2SCC(=C(N2C3=O)C(O)=O)COC(N)=O ,0,28,60
1552,CC(=O)C4=C(O)C(N)C3Cc2c(C)c1ccc(C)c(O)c1c(O)c2C(=O)C3(O)C4=O ,0,30,66
1553,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)ccc(Cl)c3C4(C)O ,0,33,72
1554,COC(C(=O)NC2C1SC(C)(C)C(N1C2=O)C(O)=O)c3ccc(Cl)c(Cl)c3 ,0,27,58
1555,CN(C)C4C3CC2C(O)c1c(Cl)ccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O ,0,32,70
1556,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(Cl)cccc4Cl ,0,30,66
1557,CC3C2C(O)C1C(N(C)C)C(=C(C(N)=O)C(=O)C1(O)C(=C2C(=O)c4c(O)cccc34)O)O ,0,32,70
1558,CC3(C)SC2C(NC(=O)C(N)C1=CCC=CC1)C(=O)N2C3C(O)=O ,0,24,52
1559,COc4cccc5C(=O)c3c(O)c2CC(O)(CC(OC1CC(N)CC(C)O1)c2c(O)c3C(=O)c45)C(=O)CO ,0,38,84
1560,CCNCC(O)c1cccc(O)c1 ,0,13,26
1561,CC(C)c1ccccc1OCC2=NCCN2 ,0,16,34
1562,Cc1onc(c1C(=O)NC3C2SC(C)(C)C(N2C3=O)C(O)=O)c4c(F)cccc4Cl ,0,30,66
1563,CCC3OC(=O)C(C)C(OC1CC(C)(OC)C(O)C(C)O1)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C3(C)O ,0,52,108
1564,CCC1NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC1=O)C(C)C,0,81,170
1565,CC(N)Cc1ccc(O)cc1 ,0,11,22
1566,CC3(C)SC2C(NC(=O)C(C)(C)Oc1ccccc1)C(=O)N2C3C(O)=O ,0,26,56
1567,COC1C(CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC3OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(C3O)N(C)C)OC(C)=O ,0,58,120
1568,NCC3OC(OC2C(N)CC(N)C(OC1OC(CO)C(O)C(N)C1O)C2O)C(O)C(O)C3O ,0,33,70
1569,CCN(CC)CC(=O)Nc1c(C)cccc1C ,0,17,34
1570,CN(C)C4C3C(O)C2C(=C)c1cccc(O)c1C(=O)C2=C(O)C3(O)C(=O)C(=C4O)C(N)=O,0,32,70
1571,CN(Cc2cnc1nc(N)nc(N)c1n2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O ,0,33,70
1572,CNC(C)C(=O)c1ccc(OC)cc1 ,0,14,28
1573,CCOc2ccc1ccccc1c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,0,29,64
1574,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC)C ,0,26,54
1575,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N3CCNCC3 ,0,23,50
1576,CN(C)CCOC(c1ccccc1)c2ccccc2C ,0,20,42
1577,Cc2onc(c1ccccc1)c2C(=O)NC4C3SC(C)(C)C(N3C4=O)C(O)=O ,0,28,62
1578,CC4(C)SC3C(N1C(=O)C(NC1(C)C)c2ccc(O)cc2)C(=O)N3C4C(O)=O ,0,28,62
