Source,No,No-Li,Name,SMILES,Alternative_SMILES,Original_SMILES,BBB,Ref
Adenot,,,pentamorphone,CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5CC1N(C)CCC23c45 ,CCCCCNC12C=CC(=O)C3Oc4c(O)ccc5CC1N(C)CCC23c45 ,,1,
Adenot,,,pentazocine,CC2C3Cc1ccc(O)cc1C2(C)CCN3CC=C(C)C ,CC2C3Cc1ccc(O)cc1C2(C)CCN3CC=C(C)C ,,1,
Adenot,,,penthrichloral,OCC1(CO)COC(OC1)C(Cl)(Cl)Cl ,OCC1(CO)COC(OC1)C(Cl)(Cl)Cl ,,1,
Adenot,,,pentiapine,CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34 ,CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34 ,,1,
Adenot,,,perafensine,C1CN(CCN1)c3cc2ccccc2c(n3)c4ccccc4 ,C1CN(CCN1)c3cc2ccccc2c(n3)c4ccccc4 ,,1,
Adenot,,,pergolide,CCCN1CC(CSC)CC2C1Cc3c[nH]c4cccc2c34 ,CCCN1CC(CSC)CC2C1Cc3c[nH]c4cccc2c34 ,,1,
Adenot,,,perospirone,O=C2C1CCCCC1C(=O)N2CCCCN3CCN(CC3)c4nsc5ccccc45 ,O=C2C1CCCCC1C(=O)N2CCCCN3CCN(CC3)c4nsc5ccccc45 ,,1,
Adenot,,,perphenazine,OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,OCCN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,,1,
Adenot,,,pethidine (demerol),CCOC(=O)C1(CCN(C)CC1)c2ccccc2 ,CCOC(=O)C1(CCN(C)CC1)c2ccccc2 ,,1,
Adenot,,,petrichloral,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl ,OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl ,,1,
Adenot,,,phenacemide,NC(=O)NC(=O)Cc1ccccc1 ,NC(=O)NC(=O)Cc1ccccc1 ,,1,
Adenot,,,phenacetin,CCOc1ccc(NC(C)=O)cc1 ,CCOc1ccc(NC(C)=O)cc1 ,,1,
Adenot,,,phenazocine,CC2C3Cc1ccc(O)cc1C2(C)CCN3CCc4ccccc4 ,CC2C3Cc1ccc(O)cc1C2(C)CCN3CCc4ccccc4 ,,1,
Adenot,,,pheneturide,CCC(C(=O)NC(N)=O)c1ccccc1 ,CCC(C(=O)NC(N)=O)c1ccccc1 ,,1,
Adenot,,,phenmetrazine,CC1NCCOC1c2ccccc2 ,CC1NCCOC1c2ccccc2 ,,1,
Adenot,,,phenoxypropazine (fenoxypropazine),CC(COc1ccccc1)NN,CC(COc1ccccc1)NN,,1,
Adenot,,,phensuximide,CN1C(=O)CC(C1=O)c2ccccc2 ,CN1C(=O)CC(C1=O)c2ccccc2 ,,1,
Adenot,,,phenyl-salicylate,Oc1ccccc1C(=O)Oc2ccccc2 ,Oc1ccccc1C(=O)Oc2ccccc2 ,,1,
Adenot,,,phenytoin,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3 ,O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3 ,,1,
Adenot,,,phetharbital,CCC1(CC)C(=O)NC(=O)N(C1=O)c2ccccc2 ,CCC1(CC)C(=O)NC(=O)N(C1=O)c2ccccc2 ,,1,
Adenot,,,physostigmine,CNC(=O)Oc3ccc2N(C)C1N(C)CCC1(C)c2c3 ,CNC(=O)Oc3ccc2N(C)C1N(C)CCC1(C)c2c3 ,,1,
Adenot,,,piberaline,O=C(N1CCN(CC1)Cc2ccccc2)c3ccccn3 ,O=C(N1CCN(CC1)Cc2ccccc2)c3ccccn3 ,,1,
Adenot,,,picenadol,CCCC1(CCN(C)CC1C)c2cccc(O)c2 ,CCCC1(CCN(C)CC1C)c2cccc(O)c2 ,,1,
Adenot,,,pidolacetamol,CC(=O)Nc2ccc(OC(=O)C1CCC(=O)N1)cc2 ,CC(=O)Nc2ccc(OC(=O)C1CCC(=O)N1)cc2 ,,1,
Adenot,,,piflutixol,OCCC4CCN(CCC=C2c1ccc(F)cc1Sc3ccc(cc23)C(F)(F)F)CC4 ,OCCC4CCN(CCC=C2c1ccc(F)cc1Sc3ccc(cc23)C(F)(F)F)CC4 ,,1,
Adenot,,,pimozide,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34)c5ccc(F)cc5 ,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34)c5ccc(F)cc5 ,,1,
Adenot,,,pipamperone,NC(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)N3CCCCC3 ,NC(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)N3CCCCC3 ,,1,
Adenot,,,pipequaline,C1CC(CCN1)CCc2cc(nc3ccccc23)c4ccccc4 ,C1CC(CCN1)CCc2cc(nc3ccccc23)c4ccccc4 ,,1,
Adenot,,,piperacetazine,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4 ,CC(=O)c4ccc3Sc1ccccc1N(CCCN2CCC(CCO)CC2)c3c4 ,,1,
Adenot,,,piperilate (pipethanate),OC(C(=O)OCCN1CCCCC1)(c1ccccc1)c1ccccc1,OC(C(=O)OCCN1CCCCC1)(c1ccccc1)c1ccccc1,,1,
Adenot,,,pipofezine,CN1CCN(CC1)c4cc3N(C)c2ccccc2Oc3nn4 ,CN1CCN(CC1)c4cc3N(C)c2ccccc2Oc3nn4 ,,1,
Adenot,,,pipotiazine-palmitate,CCCCCCCCCCCCCCCC(=O)OCCC4CCN(CCCN2c1ccccc1Sc3ccc(cc23)S(=O)(=O)N(C)C)CC4 ,CCCCCCCCCCCCCCCC(=O)OCCC4CCN(CCCN2c1ccccc1Sc3ccc(cc23)S(=O)(=O)N(C)C)CC4 ,,1,
Adenot,,,piquindone,CCc2c(C)[nH]c3CC1CCN(C)CC1C(=O)c23 ,CCc2c(C)[nH]c3CC1CCN(C)CC1C(=O)c23 ,,1,
Adenot,,,piracetam,NC(=O)CN1CCCC1=O ,NC(=O)CN1CCCC1=O ,,1,
Adenot,,,pirandamine,CN(C)CCC1(C)OCCC2=C1Cc3ccccc23 ,CN(C)CCC1(C)OCCC2=C1Cc3ccccc23 ,,1,
Adenot,,,piriqualone,Cc1ccccc1n4c(C=Cc2ccccn2)nc3ccccc3c4=O ,Cc1ccccc1n4c(C=Cc2ccccn2)nc3ccccc3c4=O ,,1,
Adenot,,,piritramide,NC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)N4CCCCC4 ,NC(=O)C1(CCN(CC1)CCC(C#N)(c2ccccc2)c3ccccc3)N4CCCCC4 ,,1,
Adenot,,,pirlindole,Cc4ccc3n1CCNC2CCCc(c12)c3c4 ,Cc4ccc3n1CCNC2CCCc(c12)c3c4 ,,1,
Adenot,,,pivagabine,CC(C)(C)C(=O)NCCCC(O)=O ,CC(C)(C)C(=O)NCCCC(O)=O ,,1,
Adenot,,,pivoxazepam,CC(C)(C)C(=O)OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,CC(C)(C)C(=O)OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O ,,1,
Adenot,,,pramiracetam,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C ,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C ,,1,
Adenot,,,prazitone,O=C2NC(=O)C(CC1CCCCN1)(C(=O)N2)c3ccccc3 ,O=C2NC(=O)C(CC1CCCCN1)(C(=O)N2)c3ccccc3 ,,1,
Adenot,,,prednicarbate,CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)COC(=O)CC ,CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)COC(=O)CC ,,1,
Adenot,,,prednisolamate,CCN(CC)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CCN(CC)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,,1,
Adenot,,,prednisolone-steaglate,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,,1,
Adenot,,,prednisolone-tebutate,CC(C)(C)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CC(C)(C)CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,,1,
Adenot,,,prednisone,CC13C=CC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(=O)C34 ,CC13C=CC(=O)C=C1CCC4C2CCC(O)(C(=O)CO)C2(C)CC(=O)C34 ,,1,
Adenot,,,prednylidene,CC13C=CC(=O)C=C1CCC4C2CC(=C)C(O)(C(=O)CO)C2(C)CC(O)C34 ,CC13C=CC(=O)C=C1CCC4C2CC(=C)C(O)(C(=O)CO)C2(C)CC(O)C34 ,,1,
Adenot,,,pregabalin,CC(C)CC(CN)CC(O)=O,CC(C)CC(CN)CC(O)=O,,1,
Adenot,,,pregnenolone-succinate,CC(=O)C3CCC4C2CC=C1CC(CCC1(C)C2CCC34C)OC(=O)CCC(O)=O ,CC(=O)C3CCC4C2CC=C1CC(CCC1(C)C2CCC34C)OC(=O)CCC(O)=O ,,1,
Adenot,,,pridefine,CCN1CCC(C1)=C(c2ccccc2)c3ccccc3 ,CCN1CCC(C1)=C(c2ccccc2)c3ccccc3 ,,1,
Adenot,,,procarbazine,CNNCc1ccc(cc1)C(=O)NC(C)C ,CNNCc1ccc(cc1)C(=O)NC(C)C ,,1,
Adenot,,,prochlorperazine,CN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,CN4CCN(CCCN2c1ccccc1Sc3ccc(Cl)cc23)CC4 ,,1,
Adenot,,,procymate,CCC(OC(N)=O)C1CCCCC1 ,CCC(OC(N)=O)C1CCCCC1 ,,1,
Adenot,,,proflazepam,OCC(O)CN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23 ,OCC(O)CN2C(=O)CN=C(c1ccccc1F)c3cc(Cl)ccc23 ,,1,
Adenot,,,progabide,NC(=O)CCCN=C(c1ccc(Cl)cc1)c2cc(F)ccc2O ,NC(=O)CCCN=C(c1ccc(Cl)cc1)c2cc(F)ccc2O ,,1,
Adenot,,,prolintane,CCCC(Cc1ccccc1)N2CCCC2 ,CCCC(Cc1ccccc1)N2CCCC2 ,,1,
Adenot,,,promoxolane,CC(C)C1(OCC(CO)O1)C(C)C ,CC(C)C1(OCC(CO)O1)C(C)C ,,1,
Adenot,,,propacetamol,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1 ,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1 ,,1,
Adenot,,,propanidid,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1 ,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1 ,,1,
Adenot,,,propizepine,CC(CN2C(=O)c1cccnc1Nc3ccccc23)N(C)C ,CC(CN2C(=O)c1cccnc1Nc3ccccc23)N(C)C ,,1,
Adenot,,,propofol,CC(C)c1cccc(C(C)C)c1O ,CC(C)c1cccc(C(C)C)c1O ,,1,
Adenot,,,propyperone,CCC(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)N3CCCCC3 ,CCC(=O)C2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)N3CCCCC3 ,,1,
Adenot,,,prothixene,CN(C)CCC=C2c1ccccc1Sc3ccccc23 ,CN(C)CCC=C2c1ccccc1Sc3ccccc23 ,,1,
Adenot,,,proxibarbal,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O ,CC(O)CC1(CC=C)C(=O)NC(=O)NC1=O ,,1,
Adenot,,,proxorphan,Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5 ,Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5 ,,1,
Adenot,,,proxyphylline,CC(O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12 ,CC(O)Cn1cnc2n(C)c(=O)n(C)c(=O)c12 ,,1,
Adenot,,,psilocybine,CN(C)CCc1c[nH]c2cccc(OP(O)(O)=O)c12 ,CN(C)CCc1c[nH]c2cccc(OP(O)(O)=O)c12 ,,1,
Adenot,,,pyridarone,c2ccc1oc(cc1c2)c3ccncc3 ,c2ccc1oc(cc1c2)c3ccncc3 ,,1,
Adenot,,,pyritinol,Cc2ncc(CSSCc1cnc(C)c(O)c1CO)c(CO)c2O ,Cc2ncc(CSSCc1cnc(C)c(O)c1CO)c(CO)c2O ,,1,
Adenot,,,quetiapine,OCCOCCN1CCN(CC1)C3=Nc2ccccc2Sc4ccccc34 ,OCCOCCN1CCN(CC1)C3=Nc2ccccc2Sc4ccccc34 ,,1,
Adenot,,,quilostigmine,CN1CCC4(C)C1N(C)c5ccc(OC(=O)N3CCc2ccccc2C3)cc45 ,CN1CCC4(C)C1N(C)c5ccc(OC(=O)N3CCc2ccccc2C3)cc45 ,,1,
Adenot,,,quinagolide,CCCN2CC(CC3Cc1c(O)cccc1CC23)NS(=O)(=O)N(CC)CC ,CCCN2CC(CC3Cc1c(O)cccc1CC23)NS(=O)(=O)N(CC)CC ,,1,
Adenot,,,ramciclane,CN(C)CCOC1(CC2CCC1(C)C2(C)C)Cc3ccccc3 ,CN(C)CCOC1(CC2CCC1(C)C2(C)C)Cc3ccccc3 ,,1,
Adenot,,,rasagiline,N#CCNC1CCc2ccccc12 ,N#CCNC1CCc2ccccc12 ,,1,
Adenot,,,reclazepam,Clc3ccc2N(CCN=C(c1ccccc1Cl)c2c3)C4=NC(=O)CO4 ,Clc3ccc2N(CCN=C(c1ccccc1Cl)c2c3)C4=NC(=O)CO4 ,,1,
Adenot,,,remacemide,CC(Cc1ccccc1)(NC(=O)CN)c2ccccc2 ,CC(Cc1ccccc1)(NC(=O)CN)c2ccccc2 ,,1,
Adenot,,,remifentanil,CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC ,CCC(=O)N(c1ccccc1)C2(CCN(CCC(=O)OC)CC2)C(=O)OC ,,1,
Adenot,,,reserpine,COC5C(CC4CN3CCc1c([nH]c2cc(OC)ccc12)C3CC4C5OC(C)=O)OC(=O)c6cc(OC)c(OC)c(OC)c6 ,COC5C(CC4CN3CCc1c([nH]c2cc(OC)ccc12)C3CC4C5OC(C)=O)OC(=O)c6cc(OC)c(OC)c(OC)c6 ,,1,
Adenot,,,resocortol,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,,1,
Adenot,,,retigabine,CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)cc2N ,CCOC(=O)Nc2ccc(NCc1ccc(F)cc1)cc2N ,,1,
Adenot,,,ricasetron,CN1C2CCC1CC(C2)NC(=O)N3CC(C)(C)c4ccccc34 ,CN1C2CCC1CC(C2)NC(=O)N3CC(C)(C)c4ccccc34 ,,1,
Adenot,,,rilmazafone,CN(C)C(=O)c1nc(CNC(=O)CN)n(n1)c2ccc(Cl)cc2C(=O)c3ccccc3Cl ,CN(C)C(=O)c1nc(CNC(=O)CN)n(n1)c2ccc(Cl)cc2C(=O)c3ccccc3Cl ,,1,
Adenot,,,rimcazole,CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4 ,CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4 ,,1,
Adenot,,,rimexolone,CCC(=O)C3(C)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,CCC(=O)C3(C)C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,,1,
Adenot,,,ripazepam,CCn2nc(C)c3NC(=O)CN=C(c1ccccc1)c23 ,CCn2nc(C)c3NC(=O)CN=C(c1ccccc1)c23 ,,1,
Adenot,,,risperidone (ripseridone),Cc2nc1CCCCn1c(=O)c2CCN3CCC(CC3)c4noc5cc(F)ccc45 ,Cc2nc1CCCCn1c(=O)c2CCN3CCC(CC3)c4noc5cc(F)ccc45 ,,1,
Adenot,,,rivastigmine,CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C ,CCN(C)C(=O)Oc1cccc(c1)C(C)N(C)C ,,1,
Adenot,,,robalzotan,NC(=O)c1ccc(c2c1CC(CO2)N(C1CCC1)C1CCC1)F,NC(=O)c1ccc(c2c1CC(CO2)N(C1CCC1)C1CCC1)F,,1,
Adenot,,,rociclovir,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc12 ,CC(C)OCC(COC(C)C)OCn1cnc2cnc(N)nc12 ,,1,
Adenot,,,rofelodine,O=C1CCN=C2CC(CN12)c3ccccc3 ,O=C1CCN=C2CC(CN12)c3ccccc3 ,,1,
Adenot,,,rofleponide,CCCC5OC4CC3C2CC(F)C1=CC(=O)CCC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,CCCC5OC4CC3C2CC(F)C1=CC(=O)CCC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,,1,
Adenot,,,rolicyprine,O=C1CCC(N1)C(=O)NC2CC2c3ccccc3 ,O=C1CCC(N1)C(=O)NC2CC2c3ccccc3 ,,1,
Adenot,,,rolipram,COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3 ,COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3 ,,1,
Adenot,,,romergoline,CN2CC(CN1CC(=O)NC(=O)C1)C=C3C2Cc4c[nH]c5cccc3c45 ,CN2CC(CN1CC(=O)NC(=O)C1)C=C3C2Cc4c[nH]c5cccc3c45 ,,1,
Adenot,,,romifidine,Fc1cccc(Br)c1NC2=NCCN2 ,Fc1cccc(Br)c1NC2=NCCN2 ,,1,
Adenot,,,ropinirole,CCCN(CCC)CCc1cccc2NC(=O)Cc12 ,CCCN(CCC)CCc1cccc2NC(=O)Cc12 ,,1,
Adenot,,,roxoperone,CN3C(=O)CC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)C3=O ,CN3C(=O)CC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)C3=O ,,1,
Adenot,,,sabcomeline,CON=C(C#N)C1CN2CCC1CC2 ,CON=C(C#N)C1CN2CCC1CC2 ,,1,
Adenot,,,salicin,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O ,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O ,,1,
Adenot,,,salicylamide,NC(=O)c1ccccc1O ,NC(=O)c1ccccc1O ,,1,
Adenot,,,salsalate (salsalic-acid),OC(=O)c1ccccc1OC(=O)c1ccccc1O,OC(=O)c1ccccc1OC(=O)c1ccccc1O,,1,
Adenot,,,sameridine,CCCCCCN1CCC(CC1)(C(=O)N(C)CC)c2ccccc2 ,CCCCCCN1CCC(CC1)(C(=O)N(C)CC)c2ccccc2 ,,1,
Adenot,,,saripidem,CCCC(=O)N(C)Cc1c(nc2ccccn12)c3ccc(Cl)cc3 ,CCCC(=O)N(C)Cc1c(nc2ccccn12)c3ccc(Cl)cc3 ,,1,
Adenot,,,savoxepin,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5 ,N#Cc5ccc4Oc1ccccc1C2=C(CCN(CC2)CC3CCCC3)c4c5 ,,1,
Adenot,,,selegiline,CC(Cc1ccccc1)N(C)CC#C,CC(Cc1ccccc1)N(C)CC#C,,1,
Adenot,,,semorphone,COCCN1CCC24C3Oc5c(O)ccc(CC1C2(O)CCC3=O)c45 ,COCCN1CCC24C3Oc5c(O)ccc(CC1C2(O)CCC3=O)c45 ,,1,
Adenot,,,sertindole,Fc1ccc(cc1)n4cc(C2CCN(CC2)CCN3CCNC3=O)c5cc(Cl)ccc45 ,Fc1ccc(cc1)n4cc(C2CCN(CC2)CCN3CCNC3=O)c5cc(Cl)ccc45 ,,1,
Adenot,,,setiptiline,CN1CCC3=C(C1)c2ccccc2Cc4ccccc34 ,CN1CCC3=C(C1)c2ccccc2Cc4ccccc34 ,,1,
Adenot,,,sevoflurane,FCOC(C(F)(F)F)C(F)(F)F ,FCOC(C(F)(F)F)C(F)(F)F ,,1,
Adenot,,,sibopirdine,C(c1ccncc1)C4(Cc2ccncc2)c3cccnc3c5ncccc45 ,C(c1ccncc1)C4(Cc2ccncc2)c3cccnc3c5ncccc45 ,,1,
Adenot,,,sibutramine,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2 ,CC(C)CC(N(C)C)C1(CCC1)c2ccc(Cl)cc2 ,,1,
Adenot,,,sifaprazine,CN1CCN(CC1)c2ccccc2Cc3ccccc3 ,CN1CCN(CC1)c2ccccc2Cc3ccccc3 ,,1,
Adenot,,,simvastatin,CCC(C)(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,CCC(C)(C)C(=O)OC2CC(C)C=C3C=CC(C)C(CCC1CC(O)CC(=O)O1)C23 ,,1,
Adenot,,,soretolide,Cc2cc(NC(=O)c1c(C)cccc1C)no2 ,Cc2cc(NC(=O)c1c(C)cccc1C)no2 ,,1,
Adenot,,,spiclomazine,Clc5ccc4Sc1ccccc1N(CCCN2CCC3(CC2)NC(=O)CS3)c4c5 ,Clc5ccc4Sc1ccccc1N(CCCN2CCC3(CC2)NC(=O)CS3)c4c5 ,,1,
Adenot,,,spiperone,Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 ,Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4 ,,1,
Adenot,,,spiradoline,CN(C2CCC1(CCCO1)CC2N3CCCC3)C(=O)Cc4ccc(Cl)c(Cl)c4 ,CN(C2CCC1(CCCO1)CC2N3CCCC3)C(=O)Cc4ccc(Cl)c(Cl)c4 ,,1,
Adenot,,,spiramide,Fc4ccc(OCCCN1CCC2(CC1)N(CNC2=O)c3ccccc3)cc4 ,Fc4ccc(OCCCN1CCC2(CC1)N(CNC2=O)c3ccccc3)cc4 ,,1,
Adenot,,,spirilene,CC(=CCCN1CCC2(CC1)N(CNC2=O)c3ccccc3)c4ccc(F)cc4 ,CC(=CCCN1CCC2(CC1)N(CNC2=O)c3ccccc3)c4ccc(F)cc4 ,,1,
Adenot,,,spiroxepin,CN(C)CC1COC3(O1)c2ccccc2COc4ccccc34 ,CN(C)CC1COC3(O1)c2ccccc2COc4ccccc34 ,,1,
Adenot,,,stacofylline,CCN(CC)C(=O)N3CCN(CCCc2nc1n(C)c(=O)n(C)c(=O)c1n2C)CC3 ,CCN(CC)C(=O)N3CCN(CCCc2nc1n(C)c(=O)n(C)c(=O)c1n2C)CC3 ,,1,
Adenot,,,stiripentol,CC(C)(C)C(O)C=Cc2ccc1OCOc1c2 ,CC(C)(C)C(O)C=Cc2ccc1OCOc1c2 ,,1,
Adenot,,,suclofenide,NS(=O)(=O)c3ccc(N1C(=O)CC(C1=O)c2ccccc2)c(Cl)c3 ,NS(=O)(=O)c3ccc(N1C(=O)CC(C1=O)c2ccccc2)c(Cl)c3 ,,1,
Adenot,,,sulfadiazine,Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2 ,Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2 ,,1,
Adenot,,,sulfamethoxazole (tiabendazole),Cc1onc(c1)NS(=O)(=O)c1ccc(cc1)N,Cc1onc(c1)NS(=O)(=O)c1ccc(cc1)N,,1,
Adenot,,,sulfonmethane,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC ,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC ,,1,
Adenot,,,sulmepride,COc1ccc(cc1C(=O)NCC2CCCN2C)S(N)(=O)=O ,COc1ccc(cc1C(=O)NCC2CCCN2C)S(N)(=O)=O ,,1,
Adenot,,,sulthiame (sultiame),NS(=O)(=O)c1ccc(cc1)N1CCCCS1(=O)=O,NS(=O)(=O)c1ccc(cc1)N1CCCCS1(=O)=O,,1,
Adenot,,,sultopride,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)CC ,CCN1CCCC1CNC(=O)c2cc(ccc2OC)S(=O)(=O)CC ,,1,
Adenot,,,sumacetamol,CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1 ,CSCCC(NC(C)=O)C(=O)Oc1ccc(NC(C)=O)cc1 ,,1,
Adenot,,,sunepitron,O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,O=C1CCC(=O)N1CC1CCC2CN(CCN2C1)c1ncccn1,,1,
Adenot,,,suproclone,CCC(=O)N1CCN(CC1)C(=O)OC2N(C(=O)C3=C2SCCS3)c5ccc4ccc(Cl)nc4n5 ,CCC(=O)N1CCN(CC1)C(=O)OC2N(C(=O)C3=C2SCCS3)c5ccc4ccc(Cl)nc4n5 ,,1,
Adenot,,,suriclone,CN1CCN(CC1)C(=O)OC2N(C(=O)C3=C2SCCS3)c5ccc4ccc(Cl)nc4n5 ,CN1CCN(CC1)C(=O)OC2N(C(=O)C3=C2SCCS3)c5ccc4ccc(Cl)nc4n5 ,,1,
Adenot,,,suritozole,Cn2nc(c1cccc(F)c1)n(C)c2=S ,Cn2nc(c1cccc(F)c1)n(C)c2=S ,,1,
Adenot,,,taglutimide (biglumide),O=C4CCC(N3C(=O)C2C1CCC(C1)C2C3=O)C(=O)N4,O=C4CCC(N3C(=O)C2C1CCC(C1)C2C3=O)C(=O)N4,,1,
Adenot,,,talopram,CNCCCC1(OC(C)(C)c2ccccc12)c3ccccc3 ,CNCCCC1(OC(C)(C)c2ccccc12)c3ccccc3 ,,1,
Adenot,,,talsupram,CNCCCC1(SC(C)(C)c2ccccc12)c3ccccc3 ,CNCCCC1(SC(C)(C)c2ccccc12)c3ccccc3 ,,1,
Adenot,,,taltrimide,CC(C)NS(=O)(=O)CCN2C(=O)c1ccccc1C2=O ,CC(C)NS(=O)(=O)CCN2C(=O)c1ccccc1C2=O ,,1,
Adenot,,,tameridone,Cn5c(=O)n(C)c4ncn(CCN1CCC(CC1)c2c[nH]c3ccccc23)c4c5=O ,Cn5c(=O)n(C)c4ncn(CCN1CCC(CC1)c2c[nH]c3ccccc23)c4c5=O ,,1,
Adenot,,,tametraline,CNC2CCC(c1ccccc1)c3ccccc23 ,CNC2CCC(c1ccccc1)c3ccccc23 ,,1,
Adenot,,,tamitinol,CCNCc1c(CSC)cnc(C)c1O ,CCNCc1c(CSC)cnc(C)c1O ,,1,
Adenot,,,tamolarizine,COc1ccc(cc1OC)C(O)CN2CCN(CC2)C(c3ccccc3)c4ccccc4 ,COc1ccc(cc1OC)C(O)CN2CCN(CC2)C(c3ccccc3)c4ccccc4 ,,1,
Adenot,,,tampramine,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4 ,CN(C)CCCN2c1ccccc1C(=Nc3cccnc23)c4ccccc4 ,,1,
Adenot,,,tandamine,CCn2c1c(CCSC1(C)CCN(C)C)c3ccccc23 ,CCn2c1c(CCSC1(C)CCN(C)C)c3ccccc23 ,,1,
